   Time             I1                VP1               V3              
 8.111600000E-001  3.642442478E+000  3.726878913E+000  4.998501841E-001 
 8.111700000E-001  3.639397308E+000  3.727031615E+000  4.998501823E-001 
 8.111800000E-001  3.636681523E+000  3.727167864E+000  4.998501805E-001 
 8.111900000E-001  3.634305840E+000  3.727287123E+000  4.998501787E-001 
 8.112000000E-001  3.632279637E+000  3.727388920E+000  4.998501769E-001 
 8.112100000E-001  3.630610909E+000  3.727472855E+000  4.998501751E-001 
 8.112200000E-001  3.629306241E+000  3.727538595E+000  4.998501733E-001 
 8.112300000E-001  3.628370784E+000  3.727585882E+000  4.998501715E-001 
 8.112400000E-001  3.627808228E+000  3.727614529E+000  4.998501697E-001 
 8.112500000E-001  3.627620794E+000  3.727624422E+000  4.998501679E-001 
 8.112600000E-001  3.627809222E+000  3.727615522E+000  4.998501661E-001 
 8.112700000E-001  3.628372768E+000  3.727587866E+000  4.998501643E-001 
 8.112800000E-001  3.629309207E+000  3.727541561E+000  4.998501625E-001 
 8.112900000E-001  3.630614844E+000  3.727476791E+000  4.998501607E-001 
 8.113000000E-001  3.632284527E+000  3.727393812E+000  4.998501589E-001 
 8.113100000E-001  3.634311667E+000  3.727292950E+000  4.998501571E-001 
 8.113200000E-001  3.636688261E+000  3.727174603E+000  4.998501553E-001 
 8.113300000E-001  3.639404933E+000  3.727039240E+000  4.998501535E-001 
 8.113400000E-001  3.642450958E+000  3.726887394E+000  4.998501517E-001 
 8.113500000E-001  3.645814318E+000  3.726719664E+000  4.998501499E-001 
 8.113600000E-001  3.649481738E+000  3.726536712E+000  4.998501480E-001 
 8.113700000E-001  3.653438744E+000  3.726339260E+000  4.998501462E-001 
 8.113800000E-001  3.657669720E+000  3.726128089E+000  4.998501444E-001 
 8.113900000E-001  3.662157968E+000  3.725904030E+000  4.998501426E-001 
 8.114000000E-001  3.666885775E+000  3.725667968E+000  4.998501408E-001 
 8.114100000E-001  3.671834483E+000  3.725420835E+000  4.998501390E-001 
 8.114200000E-001  3.676984561E+000  3.725163606E+000  4.998501371E-001 
 8.114300000E-001  3.682315685E+000  3.724897297E+000  4.998501353E-001 
 8.114400000E-001  3.687806814E+000  3.724622958E+000  4.998501335E-001 
 8.114500000E-001  3.693436278E+000  3.724341672E+000  4.998501317E-001 
 8.114600000E-001  3.699181860E+000  3.724054549E+000  4.998501298E-001 
 8.114700000E-001  3.705020885E+000  3.723762722E+000  4.998501280E-001 
 8.114800000E-001  3.710930308E+000  3.723467343E+000  4.998501262E-001 
 8.114900000E-001  3.716886809E+000  3.723169578E+000  4.998501243E-001 
 8.115000000E-001  3.722866879E+000  3.722870602E+000  4.998501225E-001 
 8.115100000E-001  3.728846917E+000  3.722571595E+000  4.998501206E-001 
 8.115200000E-001  3.734803323E+000  3.722273736E+000  4.998501188E-001 
 8.115300000E-001  3.740712592E+000  3.721978201E+000  4.998501169E-001 
 8.115400000E-001  3.746551399E+000  3.721686158E+000  4.998501151E-001 
 8.115500000E-001  3.752296704E+000  3.721398757E+000  4.998501132E-001 
 8.115600000E-001  3.757925831E+000  3.721117134E+000  4.998501114E-001 
 8.115700000E-001  3.763416565E+000  3.720842400E+000  4.998501095E-001 
 8.115800000E-001  3.768747237E+000  3.720575639E+000  4.998501076E-001 
 8.115900000E-001  3.773896809E+000  3.720317904E+000  4.998501058E-001 
 8.116000000E-001  3.778844957E+000  3.720070212E+000  4.998501039E-001 
 8.116100000E-001  3.783572155E+000  3.719833540E+000  4.998501020E-001 
 8.116200000E-001  3.788059745E+000  3.719608823E+000  4.998501001E-001 
 8.116300000E-001  3.792290018E+000  3.719396948E+000  4.998500983E-001 
 8.116400000E-001  3.796246278E+000  3.719198750E+000  4.998500964E-001 
 8.116500000E-001  3.799912911E+000  3.719015012E+000  4.998500945E-001 
 8.116600000E-001  3.803275448E+000  3.718846459E+000  4.998500926E-001 
 8.116700000E-001  3.806320618E+000  3.718693757E+000  4.998500907E-001 
 8.116800000E-001  3.809036403E+000  3.718557507E+000  4.998500888E-001 
 8.116900000E-001  3.811412085E+000  3.718438247E+000  4.998500869E-001 
 8.117000000E-001  3.813438288E+000  3.718336449E+000  4.998500851E-001 
 8.117100000E-001  3.815107015E+000  3.718252514E+000  4.998500832E-001 
 8.117200000E-001  3.816411682E+000  3.718186773E+000  4.998500813E-001 
 8.117300000E-001  3.817347139E+000  3.718139486E+000  4.998500794E-001 
 8.117400000E-001  3.817909694E+000  3.718110839E+000  4.998500775E-001 
 8.117500000E-001  3.818097127E+000  3.718100945E+000  4.998500756E-001 
 8.117600000E-001  3.817908699E+000  3.718109844E+000  4.998500737E-001 
 8.117700000E-001  3.817345153E+000  3.718137500E+000  4.998500718E-001 
 8.117800000E-001  3.816408713E+000  3.718183804E+000  4.998500699E-001 
 8.117900000E-001  3.815103075E+000  3.718248573E+000  4.998500680E-001 
 8.118000000E-001  3.813433391E+000  3.718331553E+000  4.998500661E-001 
 8.118100000E-001  3.811406252E+000  3.718432414E+000  4.998500642E-001 
 8.118200000E-001  3.809029657E+000  3.718550760E+000  4.998500623E-001 
 8.118300000E-001  3.806312985E+000  3.718686123E+000  4.998500604E-001 
 8.118400000E-001  3.803266958E+000  3.718837968E+000  4.998500586E-001 
 8.118500000E-001  3.799903598E+000  3.719005698E+000  4.998500567E-001 
 8.118600000E-001  3.796236177E+000  3.719188649E+000  4.998500548E-001 
 8.118700000E-001  3.792279171E+000  3.719386100E+000  4.998500529E-001 
 8.118800000E-001  3.788048194E+000  3.719597271E+000  4.998500510E-001 
 8.118900000E-001  3.783559945E+000  3.719821330E+000  4.998500491E-001 
 8.119000000E-001  3.778832138E+000  3.720057391E+000  4.998500473E-001 
 8.119100000E-001  3.773883429E+000  3.720304523E+000  4.998500454E-001 
 8.119200000E-001  3.768733350E+000  3.720561751E+000  4.998500435E-001 
 8.119300000E-001  3.763402227E+000  3.720828060E+000  4.998500417E-001 
 8.119400000E-001  3.757911097E+000  3.721102399E+000  4.998500398E-001 
 8.119500000E-001  3.752281632E+000  3.721383684E+000  4.998500379E-001 
 8.119600000E-001  3.746536049E+000  3.721670807E+000  4.998500361E-001 
 8.119700000E-001  3.740697024E+000  3.721962633E+000  4.998500342E-001 
 8.119800000E-001  3.734787600E+000  3.722258011E+000  4.998500323E-001 
 8.119900000E-001  3.728831099E+000  3.722555775E+000  4.998500305E-001 
 8.120000000E-001  3.722851029E+000  3.722854751E+000  4.998500286E-001 
 8.120100000E-001  3.716870990E+000  3.723153758E+000  4.998500268E-001 
 8.120200000E-001  3.710914582E+000  3.723451616E+000  4.998500250E-001 
 8.120300000E-001  3.705005314E+000  3.723747150E+000  4.998500231E-001 
 8.120400000E-001  3.699166506E+000  3.724039193E+000  4.998500213E-001 
 8.120500000E-001  3.693421201E+000  3.724326593E+000  4.998500194E-001 
 8.120600000E-001  3.687792073E+000  3.724608216E+000  4.998500176E-001 
 8.120700000E-001  3.682301339E+000  3.724882949E+000  4.998500158E-001 
 8.120800000E-001  3.676970666E+000  3.725149710E+000  4.998500140E-001 
 8.120900000E-001  3.671821093E+000  3.725407444E+000  4.998500121E-001 
 8.121000000E-001  3.666872944E+000  3.725655136E+000  4.998500103E-001 
 8.121100000E-001  3.662145746E+000  3.725891807E+000  4.998500085E-001 
 8.121200000E-001  3.657658155E+000  3.726116523E+000  4.998500067E-001 
 8.121300000E-001  3.653427882E+000  3.726328398E+000  4.998500049E-001 
 8.121400000E-001  3.649471622E+000  3.726526595E+000  4.998500030E-001 
 8.121500000E-001  3.645804988E+000  3.726710332E+000  4.998500012E-001 
 8.121600000E-001  3.642442450E+000  3.726878885E+000  4.998499994E-001 
 8.121700000E-001  3.639397280E+000  3.727031587E+000  4.998499976E-001 
 8.121800000E-001  3.636681495E+000  3.727167836E+000  4.998499958E-001 
 8.121900000E-001  3.634305812E+000  3.727287095E+000  4.998499940E-001 
 8.122000000E-001  3.632279609E+000  3.727388893E+000  4.998499922E-001 
 8.122100000E-001  3.630610880E+000  3.727472827E+000  4.998499904E-001 
 8.122200000E-001  3.629306213E+000  3.727538567E+000  4.998499886E-001 
 8.122300000E-001  3.628370756E+000  3.727585854E+000  4.998499868E-001 
 8.122400000E-001  3.627808200E+000  3.727614501E+000  4.998499850E-001 
 8.122500000E-001  3.627620766E+000  3.727624394E+000  4.998499832E-001 
 8.122600000E-001  3.627809194E+000  3.727615495E+000  4.998499814E-001 
 8.122700000E-001  3.628372740E+000  3.727587838E+000  4.998499796E-001 
 8.122800000E-001  3.629309179E+000  3.727541533E+000  4.998499778E-001 
 8.122900000E-001  3.630614817E+000  3.727476763E+000  4.998499760E-001 
 8.123000000E-001  3.632284500E+000  3.727393784E+000  4.998499742E-001 
 8.123100000E-001  3.634311639E+000  3.727292922E+000  4.998499724E-001 
 8.123200000E-001  3.636688233E+000  3.727174575E+000  4.998499706E-001 
 8.123300000E-001  3.639404905E+000  3.727039212E+000  4.998499688E-001 
 8.123400000E-001  3.642450930E+000  3.726887366E+000  4.998499670E-001 
 8.123500000E-001  3.645814290E+000  3.726719636E+000  4.998499652E-001 
 8.123600000E-001  3.649481710E+000  3.726536684E+000  4.998499634E-001 
 8.123700000E-001  3.653438716E+000  3.726339232E+000  4.998499616E-001 
 8.123800000E-001  3.657669692E+000  3.726128061E+000  4.998499598E-001 
 8.123900000E-001  3.662157940E+000  3.725904002E+000  4.998499579E-001 
 8.124000000E-001  3.666885747E+000  3.725667940E+000  4.998499561E-001 
 8.124100000E-001  3.671834456E+000  3.725420807E+000  4.998499543E-001 
 8.124200000E-001  3.676984534E+000  3.725163578E+000  4.998499525E-001 
 8.124300000E-001  3.682315657E+000  3.724897269E+000  4.998499507E-001 
 8.124400000E-001  3.687806787E+000  3.724622930E+000  4.998499488E-001 
 8.124500000E-001  3.693436251E+000  3.724341644E+000  4.998499470E-001 
 8.124600000E-001  3.699181832E+000  3.724054521E+000  4.998499452E-001 
 8.124700000E-001  3.705020857E+000  3.723762694E+000  4.998499433E-001 
 8.124800000E-001  3.710930280E+000  3.723467315E+000  4.998499415E-001 
 8.124900000E-001  3.716886781E+000  3.723169550E+000  4.998499397E-001 
 8.125000000E-001  3.722866851E+000  3.722870574E+000  4.998499378E-001 
 8.125100000E-001  3.728846889E+000  3.722571567E+000  4.998499360E-001 
 8.125200000E-001  3.734803296E+000  3.722273708E+000  4.998499341E-001 
 8.125300000E-001  3.740712564E+000  3.721978173E+000  4.998499323E-001 
 8.125400000E-001  3.746551371E+000  3.721686130E+000  4.998499304E-001 
 8.125500000E-001  3.752296676E+000  3.721398729E+000  4.998499286E-001 
 8.125600000E-001  3.757925803E+000  3.721117106E+000  4.998499267E-001 
 8.125700000E-001  3.763416537E+000  3.720842372E+000  4.998499248E-001 
 8.125800000E-001  3.768747209E+000  3.720575611E+000  4.998499230E-001 
 8.125900000E-001  3.773896781E+000  3.720317876E+000  4.998499211E-001 
 8.126000000E-001  3.778844929E+000  3.720070184E+000  4.998499192E-001 
 8.126100000E-001  3.783572127E+000  3.719833512E+000  4.998499173E-001 
 8.126200000E-001  3.788059717E+000  3.719608795E+000  4.998499155E-001 
 8.126300000E-001  3.792289990E+000  3.719396920E+000  4.998499136E-001 
 8.126400000E-001  3.796246250E+000  3.719198722E+000  4.998499117E-001 
 8.126500000E-001  3.799912883E+000  3.719014984E+000  4.998499098E-001 
 8.126600000E-001  3.803275420E+000  3.718846431E+000  4.998499079E-001 
 8.126700000E-001  3.806320590E+000  3.718693729E+000  4.998499061E-001 
 8.126800000E-001  3.809036375E+000  3.718557479E+000  4.998499042E-001 
 8.126900000E-001  3.811412057E+000  3.718438220E+000  4.998499023E-001 
 8.127000000E-001  3.813438259E+000  3.718336421E+000  4.998499004E-001 
 8.127100000E-001  3.815106987E+000  3.718252486E+000  4.998498985E-001 
 8.127200000E-001  3.816411654E+000  3.718186745E+000  4.998498966E-001 
 8.127300000E-001  3.817347111E+000  3.718139458E+000  4.998498947E-001 
 8.127400000E-001  3.817909666E+000  3.718110811E+000  4.998498928E-001 
 8.127500000E-001  3.818097099E+000  3.718100917E+000  4.998498909E-001 
 8.127600000E-001  3.817908671E+000  3.718109816E+000  4.998498890E-001 
 8.127700000E-001  3.817345125E+000  3.718137472E+000  4.998498871E-001 
 8.127800000E-001  3.816408685E+000  3.718183776E+000  4.998498852E-001 
 8.127900000E-001  3.815103047E+000  3.718248546E+000  4.998498833E-001 
 8.128000000E-001  3.813433363E+000  3.718331525E+000  4.998498815E-001 
 8.128100000E-001  3.811406224E+000  3.718432386E+000  4.998498796E-001 
 8.128200000E-001  3.809029628E+000  3.718550732E+000  4.998498777E-001 
 8.128300000E-001  3.806312957E+000  3.718686095E+000  4.998498758E-001 
 8.128400000E-001  3.803266930E+000  3.718837940E+000  4.998498739E-001 
 8.128500000E-001  3.799903570E+000  3.719005670E+000  4.998498720E-001 
 8.128600000E-001  3.796236149E+000  3.719188621E+000  4.998498701E-001 
 8.128700000E-001  3.792279143E+000  3.719386072E+000  4.998498682E-001 
 8.128800000E-001  3.788048167E+000  3.719597243E+000  4.998498664E-001 
 8.128900000E-001  3.783559918E+000  3.719821302E+000  4.998498645E-001 
 8.129000000E-001  3.778832110E+000  3.720057363E+000  4.998498626E-001 
 8.129100000E-001  3.773883401E+000  3.720304495E+000  4.998498607E-001 
 8.129200000E-001  3.768733323E+000  3.720561723E+000  4.998498589E-001 
 8.129300000E-001  3.763402198E+000  3.720828032E+000  4.998498570E-001 
 8.129400000E-001  3.757911069E+000  3.721102371E+000  4.998498551E-001 
 8.129500000E-001  3.752281604E+000  3.721383656E+000  4.998498533E-001 
 8.129600000E-001  3.746536021E+000  3.721670779E+000  4.998498514E-001 
 8.129700000E-001  3.740696996E+000  3.721962605E+000  4.998498495E-001 
 8.129800000E-001  3.734787572E+000  3.722257983E+000  4.998498477E-001 
 8.129900000E-001  3.728831071E+000  3.722555747E+000  4.998498458E-001 
 8.130000000E-001  3.722851001E+000  3.722854723E+000  4.998498440E-001 
 8.130100000E-001  3.716870962E+000  3.723153730E+000  4.998498421E-001 
 8.130200000E-001  3.710914555E+000  3.723451588E+000  4.998498403E-001 
 8.130300000E-001  3.705005286E+000  3.723747122E+000  4.998498384E-001 
 8.130400000E-001  3.699166478E+000  3.724039165E+000  4.998498366E-001 
 8.130500000E-001  3.693421173E+000  3.724326565E+000  4.998498348E-001 
 8.130600000E-001  3.687792045E+000  3.724608188E+000  4.998498329E-001 
 8.130700000E-001  3.682301310E+000  3.724882921E+000  4.998498311E-001 
 8.130800000E-001  3.676970638E+000  3.725149682E+000  4.998498293E-001 
 8.130900000E-001  3.671821066E+000  3.725407416E+000  4.998498275E-001 
 8.131000000E-001  3.666872916E+000  3.725655108E+000  4.998498256E-001 
 8.131100000E-001  3.662145718E+000  3.725891779E+000  4.998498238E-001 
 8.131200000E-001  3.657658127E+000  3.726116495E+000  4.998498220E-001 
 8.131300000E-001  3.653427854E+000  3.726328370E+000  4.998498202E-001 
 8.131400000E-001  3.649471594E+000  3.726526567E+000  4.998498184E-001 
 8.131500000E-001  3.645804960E+000  3.726710304E+000  4.998498166E-001 
 8.131600000E-001  3.642442422E+000  3.726878857E+000  4.998498148E-001 
 8.131700000E-001  3.639397252E+000  3.727031559E+000  4.998498130E-001 
 8.131800000E-001  3.636681467E+000  3.727167808E+000  4.998498111E-001 
 8.131900000E-001  3.634305784E+000  3.727287067E+000  4.998498093E-001 
 8.132000000E-001  3.632279581E+000  3.727388865E+000  4.998498075E-001 
 8.132100000E-001  3.630610853E+000  3.727472799E+000  4.998498057E-001 
 8.132200000E-001  3.629306185E+000  3.727538539E+000  4.998498039E-001 
 8.132300000E-001  3.628370728E+000  3.727585826E+000  4.998498021E-001 
 8.132400000E-001  3.627808172E+000  3.727614473E+000  4.998498003E-001 
 8.132500000E-001  3.627620738E+000  3.727624366E+000  4.998497985E-001 
 8.132600000E-001  3.627809166E+000  3.727615467E+000  4.998497967E-001 
 8.132700000E-001  3.628372711E+000  3.727587810E+000  4.998497949E-001 
 8.132800000E-001  3.629309151E+000  3.727541505E+000  4.998497931E-001 
 8.132900000E-001  3.630614788E+000  3.727476735E+000  4.998497913E-001 
 8.133000000E-001  3.632284471E+000  3.727393756E+000  4.998497895E-001 
 8.133100000E-001  3.634311610E+000  3.727292894E+000  4.998497877E-001 
 8.133200000E-001  3.636688205E+000  3.727174547E+000  4.998497859E-001 
 8.133300000E-001  3.639404876E+000  3.727039184E+000  4.998497841E-001 
 8.133400000E-001  3.642450903E+000  3.726887338E+000  4.998497823E-001 
 8.133500000E-001  3.645814262E+000  3.726719608E+000  4.998497805E-001 
 8.133600000E-001  3.649481682E+000  3.726536656E+000  4.998497787E-001 
 8.133700000E-001  3.653438688E+000  3.726339204E+000  4.998497769E-001 
 8.133800000E-001  3.657669664E+000  3.726128033E+000  4.998497751E-001 
 8.133900000E-001  3.662157912E+000  3.725903974E+000  4.998497733E-001 
 8.134000000E-001  3.666885720E+000  3.725667912E+000  4.998497715E-001 
 8.134100000E-001  3.671834427E+000  3.725420779E+000  4.998497696E-001 
 8.134200000E-001  3.676984505E+000  3.725163550E+000  4.998497678E-001 
 8.134300000E-001  3.682315629E+000  3.724897241E+000  4.998497660E-001 
 8.134400000E-001  3.687806758E+000  3.724622902E+000  4.998497642E-001 
 8.134500000E-001  3.693436222E+000  3.724341616E+000  4.998497623E-001 
 8.134600000E-001  3.699181804E+000  3.724054493E+000  4.998497605E-001 
 8.134700000E-001  3.705020829E+000  3.723762666E+000  4.998497587E-001 
 8.134800000E-001  3.710930253E+000  3.723467287E+000  4.998497568E-001 
 8.134900000E-001  3.716886753E+000  3.723169522E+000  4.998497550E-001 
 8.135000000E-001  3.722866822E+000  3.722870546E+000  4.998497531E-001 
 8.135100000E-001  3.728846861E+000  3.722571539E+000  4.998497513E-001 
 8.135200000E-001  3.734803268E+000  3.722273680E+000  4.998497495E-001 
 8.135300000E-001  3.740712536E+000  3.721978146E+000  4.998497476E-001 
 8.135400000E-001  3.746551343E+000  3.721686102E+000  4.998497457E-001 
 8.135500000E-001  3.752296648E+000  3.721398701E+000  4.998497439E-001 
 8.135600000E-001  3.757925775E+000  3.721117078E+000  4.998497420E-001 
 8.135700000E-001  3.763416509E+000  3.720842344E+000  4.998497402E-001 
 8.135800000E-001  3.768747181E+000  3.720575583E+000  4.998497383E-001 
 8.135900000E-001  3.773896753E+000  3.720317848E+000  4.998497364E-001 
 8.136000000E-001  3.778844902E+000  3.720070156E+000  4.998497346E-001 
 8.136100000E-001  3.783572099E+000  3.719833484E+000  4.998497327E-001 
 8.136200000E-001  3.788059689E+000  3.719608767E+000  4.998497308E-001 
 8.136300000E-001  3.792289962E+000  3.719396892E+000  4.998497289E-001 
 8.136400000E-001  3.796246222E+000  3.719198694E+000  4.998497270E-001 
