   Time             Iac2              Iac1              Vac1              Vac2            
 8.014480000E-001  3.796234438E-004 -2.427540835E-003  3.982256868E+000  3.983845991E+000 
 8.014490000E-001  3.865805454E-004 -2.422929413E-003  3.982256238E+000  3.983846586E+000 
 8.014500000E-001  3.935691772E-004 -2.418270029E-003  3.982255614E+000  3.983847186E+000 
 8.014510000E-001  4.005080712E-004 -2.413562683E-003  3.982254995E+000  3.983847793E+000 
 8.014520000E-001  4.073164028E-004 -2.408805599E-003  3.982254381E+000  3.983848406E+000 
 8.014530000E-001  4.139133480E-004 -2.404002331E-003  3.982253773E+000  3.983849024E+000 
 8.014540000E-001  4.202185266E-004 -2.399151100E-003  3.982253170E+000  3.983849649E+000 
 8.014550000E-001  4.261515585E-004 -2.394251908E-003  3.982252573E+000  3.983850278E+000 
 8.014560000E-001  4.316333957E-004 -2.389304754E-003  3.982251981E+000  3.983850912E+000 
 8.014570000E-001  4.365832140E-004 -2.384309639E-003  3.982251395E+000  3.983851550E+000 
 8.014580000E-001  4.409232979E-004 -2.379266562E-003  3.982250815E+000  3.983852192E+000 
 8.014590000E-001  4.445732671E-004 -2.374175523E-003  3.982250240E+000  3.983852836E+000 
 8.014600000E-001  4.474571824E-004 -2.369038299E-003  3.982249671E+000  3.983853482E+000 
 8.014610000E-001  4.494955519E-004 -2.363853113E-003  3.982249108E+000  3.983854129E+000 
 8.014620000E-001  4.506115481E-004 -2.358619966E-003  3.982248551E+000  3.983854776E+000 
 8.014630000E-001  4.507292317E-004 -2.353340633E-003  3.982247999E+000  3.983855422E+000 
 8.014640000E-001  4.497722195E-004 -2.348015116E-003  3.982247454E+000  3.983856066E+000 
 8.014650000E-001  4.476641280E-004 -2.342641636E-003  3.982246914E+000  3.983856707E+000 
 8.014660000E-001  4.443307944E-004 -2.337223748E-003  3.982246380E+000  3.983857342E+000 
 8.014670000E-001  4.396989439E-004 -2.331757898E-003  3.982245853E+000  3.983857972E+000 
 8.014680000E-001  4.336935255E-004 -2.326244086E-003  3.982245331E+000  3.983858595E+000 
 8.014690000E-001  4.262430409E-004 -2.320685866E-003  3.982244816E+000  3.983859209E+000 
 8.014700000E-001  4.172751034E-004 -2.315079684E-003  3.982244306E+000  3.983859813E+000 
 8.014710000E-001  4.067186588E-004 -2.309427316E-003  3.982243803E+000  3.983860404E+000 
 8.014720000E-001  3.945026528E-004 -2.303730540E-003  3.982243306E+000  3.983860982E+000 
 8.014730000E-001  3.805586957E-004 -2.297985802E-003  3.982242816E+000  3.983861545E+000 
 8.014740000E-001  3.648179536E-004 -2.292196655E-003  3.982242331E+000  3.983862090E+000 
 8.014750000E-001  3.472120369E-004 -2.286361322E-003  3.982241853E+000  3.983862616E+000 
 8.014760000E-001  3.276747762E-004 -2.280479805E-003  3.982241382E+000  3.983863122E+000 
 8.014770000E-001  3.061400022E-004 -2.274553879E-003  3.982240917E+000  3.983863604E+000 
 8.014780000E-001  2.827098555E-004 -2.267801946E-003  3.982240461E+000  3.983864054E+000 
 8.014790000E-001  2.593707471E-004 -2.259030296E-003  3.982240016E+000  3.983864482E+000 
 8.014800000E-001  2.360285301E-004 -2.248802033E-003  3.982239580E+000  3.983864891E+000 
 8.014810000E-001  2.126809839E-004 -2.236687280E-003  3.982239158E+000  3.983865277E+000 
 8.014820000E-001  1.893294410E-004 -2.222781958E-003  3.982238751E+000  3.983865640E+000 
 8.014830000E-001  1.659739013E-004 -2.207178440E-003  3.982238360E+000  3.983865978E+000 
 8.014840000E-001  1.426143648E-004 -2.189969095E-003  3.982237988E+000  3.983866293E+000 
 8.014850000E-001  1.192521637E-004 -2.171251623E-003  3.982237636E+000  3.983866584E+000 
 8.014860000E-001  9.588729810E-005 -2.151116618E-003  3.982237306E+000  3.983866852E+000 
 8.014870000E-001  7.252021206E-005 -2.129661780E-003  3.982236997E+000  3.983867095E+000 
 8.014880000E-001  4.915179375E-005 -2.106981256E-003  3.982236713E+000  3.983867316E+000 
 8.014890000E-001  2.578204317E-005 -2.083174522E-003  3.982236452E+000  3.983867512E+000 
 8.014900000E-001  2.411404409E-006 -2.058332171E-003  3.982236218E+000  3.983867685E+000 
 8.014910000E-001 -2.095879026E-005 -2.032553681E-003  3.982236010E+000  3.983867835E+000 
 8.014920000E-001 -4.432898493E-005 -2.005934974E-003  3.982235829E+000  3.983867961E+000 
 8.014930000E-001 -6.769873551E-005 -1.978573749E-003  3.982235677E+000  3.983868063E+000 
 8.014940000E-001 -9.106715382E-005 -1.950567707E-003  3.982235552E+000  3.983868142E+000 
 8.014950000E-001 -1.144342399E-004 -1.922009218E-003  3.982235457E+000  3.983868197E+000 
 8.014960000E-001 -1.377986614E-004 -1.892999535E-003  3.982235391E+000  3.983868229E+000 
 8.014970000E-001 -1.611604183E-004 -1.863634580E-003  3.982235355E+000  3.983868238E+000 
 8.014980000E-001 -1.845199549E-004 -1.834010277E-003  3.982235348E+000  3.983868223E+000 
 8.014990000E-001 -2.078750505E-004 -1.804224325E-003  3.982235371E+000  3.983868185E+000 
 8.015000000E-001 -2.312265934E-004 -1.774374425E-003  3.982235425E+000  3.983868124E+000 
 8.015010000E-001 -2.545732514E-004 -1.744556499E-003  3.982235508E+000  3.983868039E+000 
 8.015020000E-001 -2.779154684E-004 -1.714864695E-003  3.982235620E+000  3.983867931E+000 
 8.015030000E-001 -3.012519123E-004 -1.685398487E-003  3.982235762E+000  3.983867800E+000 
 8.015040000E-001 -3.245825830E-004 -1.656250248E-003  3.982235933E+000  3.983867645E+000 
 8.015050000E-001 -3.479065924E-004 -1.627517676E-003  3.982236132E+000  3.983867468E+000 
 8.015060000E-001 -3.712243846E-004 -1.599296695E-003  3.982236359E+000  3.983867267E+000 
 8.015070000E-001 -3.945346272E-004 -1.571679675E-003  3.982236612E+000  3.983867043E+000 
 8.015080000E-001 -4.178368762E-004 -1.544760764E-003  3.982236893E+000  3.983866796E+000 
 8.015090000E-001 -4.411311316E-004 -1.518637660E-003  3.982237198E+000  3.983866526E+000 
 8.015100000E-001 -4.644165053E-004 -1.493397406E-003  3.982237529E+000  3.983866233E+000 
 8.015110000E-001 -4.876929971E-004 -1.469139477E-003  3.982237882E+000  3.983865917E+000 
 8.015120000E-001 -5.109597190E-004 -1.445952691E-003  3.982238258E+000  3.983865578E+000 
 8.015130000E-001 -5.342162268E-004 -1.423927642E-003  3.982238655E+000  3.983865216E+000 
 8.015140000E-001 -5.574625206E-004 -1.403154926E-003  3.982239072E+000  3.983864832E+000 
 8.015150000E-001 -5.806972680E-004 -1.383726911E-003  3.982239507E+000  3.983864424E+000 
 8.015160000E-001 -6.039204692E-004 -1.365730640E-003  3.982239959E+000  3.983863993E+000 
 8.015170000E-001 -6.271321240E-004 -1.349256706E-003  3.982240427E+000  3.983863540E+000 
 8.015180000E-001 -6.503313443E-004 -1.334390376E-003  3.982240907E+000  3.983863064E+000 
 8.015190000E-001 -6.735172420E-004 -1.321222243E-003  3.982241400E+000  3.983862565E+000 
 8.015200000E-001 -6.966898169E-004 -1.309835795E-003  3.982241903E+000  3.983862044E+000 
 8.015210000E-001 -7.198490692E-004 -1.300316299E-003  3.982242414E+000  3.983861500E+000 
 8.015220000E-001 -7.429936666E-004 -1.292749019E-003  3.982242931E+000  3.983860933E+000 
 8.015230000E-001 -7.656635326E-004 -1.287240536E-003  3.982243453E+000  3.983860340E+000 
 8.015240000E-001 -7.862901441E-004 -1.281742712E-003  3.982243980E+000  3.983859727E+000 
 8.015250000E-001 -8.054268363E-004 -1.276225348E-003  3.982244511E+000  3.983859101E+000 
 8.015260000E-001 -8.226268555E-004 -1.270683114E-003  3.982245047E+000  3.983858461E+000 
 8.015270000E-001 -8.379634764E-004 -1.265114236E-003  3.982245588E+000  3.983857806E+000 
 8.015280000E-001 -8.515126382E-004 -1.259524041E-003  3.982246134E+000  3.983857139E+000 
 8.015290000E-001 -8.633498361E-004 -1.253903648E-003  3.982246685E+000  3.983856462E+000 
 8.015300000E-001 -8.735518975E-004 -1.248261938E-003  3.982247241E+000  3.983855776E+000 
 8.015310000E-001 -8.821947617E-004 -1.242595360E-003  3.982247802E+000  3.983855083E+000 
 8.015320000E-001 -8.893574766E-004 -1.236902136E-003  3.982248369E+000  3.983854385E+000 
 8.015330000E-001 -8.951159813E-004 -1.231185820E-003  3.982248940E+000  3.983853681E+000 
 8.015340000E-001 -8.995497680E-004 -1.225446411E-003  3.982249517E+000  3.983852975E+000 
 8.015350000E-001 -9.027374404E-004 -1.219680357E-003  3.982250099E+000  3.983852267E+000 
 8.015360000E-001 -9.047576022E-004 -1.213891210E-003  3.982250687E+000  3.983851559E+000 
 8.015370000E-001 -9.056897454E-004 -1.208077194E-003  3.982251279E+000  3.983850850E+000 
 8.015380000E-001 -9.056133621E-004 -1.202241862E-003  3.982251877E+000  3.983850143E+000 
 8.015390000E-001 -9.046092764E-004 -1.196379884E-003  3.982252480E+000  3.983849438E+000 
 8.015400000E-001 -9.027560921E-004 -1.190494814E-003  3.982253088E+000  3.983848736E+000 
 8.015410000E-001 -9.001355217E-004 -1.184586651E-003  3.982253702E+000  3.983848038E+000 
 8.015420000E-001 -8.968270571E-004 -1.178653619E-003  3.982254321E+000  3.983847344E+000 
 8.015430000E-001 -8.929124107E-004 -1.172699271E-003  3.982254945E+000  3.983846655E+000 
 8.015440000E-001 -8.884710745E-004 -1.166720054E-003  3.982255575E+000  3.983845972E+000 
 8.015450000E-001 -8.835843168E-004 -1.160721297E-003  3.982256210E+000  3.983845294E+000 
 8.015460000E-001 -8.783329619E-004 -1.154695894E-003  3.982256850E+000  3.983844622E+000 
 8.015470000E-001 -8.727982781E-004 -1.148649176E-003  3.982257496E+000  3.983843957E+000 
 8.015480000E-001 -8.670597573E-004 -1.142577588E-003  3.982258148E+000  3.983843298E+000 
 8.015490000E-001 -8.611986679E-004 -1.136486460E-003  3.982258804E+000  3.983842646E+000 
 8.015500000E-001 -8.552958342E-004 -1.130370464E-003  3.982259467E+000  3.983842000E+000 
 8.015510000E-001 -8.494320802E-004 -1.124233151E-003  3.982260135E+000  3.983841361E+000 
 8.015520000E-001 -8.436860099E-004 -1.118072745E-003  3.982260808E+000  3.983840728E+000 
 8.015530000E-001 -8.381388916E-004 -1.111891024E-003  3.982261487E+000  3.983840101E+000 
 8.015540000E-001 -8.328697731E-004 -1.105687986E-003  3.982262171E+000  3.983839480E+000 
 8.015550000E-001 -8.279590347E-004 -1.099461855E-003  3.982262861E+000  3.983838865E+000 
 8.015560000E-001 -8.234843918E-004 -1.093214408E-003  3.982263556E+000  3.983838254E+000 
 8.015570000E-001 -8.195257806E-004 -1.086943868E-003  3.982264257E+000  3.983837647E+000 
 8.015580000E-001 -8.161609166E-004 -1.080653789E-003  3.982264964E+000  3.983837045E+000 
 8.015590000E-001 -8.134688478E-004 -1.074340616E-003  3.982265676E+000  3.983836445E+000 
 8.015600000E-001 -8.115259575E-004 -1.068007904E-003  3.982266394E+000  3.983835847E+000 
 8.015610000E-001 -8.104104054E-004 -1.061653876E-003  3.982267118E+000  3.983835251E+000 
 8.015620000E-001 -8.101976867E-004 -1.055278531E-003  3.982267847E+000  3.983834655E+000 
 8.015630000E-001 -8.109641847E-004 -1.048881870E-003  3.982268582E+000  3.983834058E+000 
 8.015640000E-001 -8.127862827E-004 -1.042465669E-003  3.982269323E+000  3.983833460E+000 
 8.015650000E-001 -8.157376996E-004 -1.036026376E-003  3.982270069E+000  3.983832858E+000 
 8.015660000E-001 -8.198930423E-004 -1.029569319E-003  3.982270821E+000  3.983832253E+000 
 8.015670000E-001 -8.253260297E-004 -1.023090945E-003  3.982271579E+000  3.983831642E+000 
 8.015680000E-001 -8.321094924E-004 -1.016593032E-003  3.982272342E+000  3.983831024E+000 
 8.015690000E-001 -8.403162610E-004 -1.010073802E-003  3.982273111E+000  3.983830398E+000 
 8.015700000E-001 -8.500169457E-004 -1.003535033E-003  3.982273887E+000  3.983829762E+000 
 8.015710000E-001 -8.612821567E-004 -9.969749470E-004  3.982274667E+000  3.983829115E+000 
 8.015720000E-001 -8.741820601E-004 -9.903988740E-004  3.982275454E+000  3.983828454E+000 
 8.015730000E-001 -8.887863778E-004 -9.837997084E-004  3.982276247E+000  3.983827779E+000 
 8.015740000E-001 -9.051626115E-004 -9.771827791E-004  3.982277045E+000  3.983827087E+000 
 8.015750000E-001 -9.233778187E-004 -9.705463100E-004  3.982277849E+000  3.983826377E+000 
 8.015760000E-001 -9.434986126E-004 -9.638903009E-004  3.982278659E+000  3.983825646E+000 
 8.015770000E-001 -9.655911626E-004 -9.572147519E-004  3.982279475E+000  3.983824893E+000 
 8.015780000E-001 -9.897118680E-004 -9.500009668E-004  3.982280299E+000  3.983824110E+000 
 8.015790000E-001 -1.013812589E-003 -9.407745694E-004  3.982281133E+000  3.983823304E+000 
 8.015800000E-001 -1.037897768E-003 -9.300951120E-004  3.982281976E+000  3.983822480E+000 
 8.015810000E-001 -1.061962074E-003 -9.175433746E-004  3.982282831E+000  3.983821632E+000 
 8.015820000E-001 -1.086005064E-003 -9.032081749E-004  3.982283701E+000  3.983820762E+000 
 8.015830000E-001 -1.110026737E-003 -8.871836599E-004  3.982284587E+000  3.983819868E+000 
 8.015840000E-001 -1.134026206E-003 -8.695639764E-004  3.982285490E+000  3.983818952E+000 
 8.015850000E-001 -1.158003027E-003 -8.504468241E-004  3.982286412E+000  3.983818012E+000 
